class	tweet
1	А еще беспокоит нога. Если в пятницу я уже почти бегал, то в сб-вс снова стал ощущать легкую боль. Мама волнуется из-за эутирокса, говорит, что он может тоже вызывать такие проблемы с ногами
0	я предпочитаю не гашик, а ксанакс или лсд на крайняк
1	Проебала четыре приема велафакса, и теперь у меня отваливается голова
0	ой, у них и бупренорфин внизу.. какой-то конкретно заказной фарм.компаниями список,буприк - зло и если в/в долго принимать сердце разъест
0	хочу прописку и к психиатру, шоб объяснить ей максимально популярно, что без прозака я сдохну.
0	@hloridd Это индивидуально все Мне амитриптилин и прозак помогает
1	у меня ночью был приступ от него и пришлось снимать сальбутамолом, я не уверен, что мне подойдет из-за БА
1	В отделе бурное обсуждение похудения и флуоксетина. Настя: Если Регина меня убьёт, то мне не придётся худеть. Алёна: А ты не хочешь в гробу красиво смотреться?
1	Кветиапин почему ты так жесток ещё только 22:45 можно пока не засыпать пожалусто
1	еще про побочки. когда я принимал оланзапин мне нужно было получить банковскую карту. мне пришлось перевыпустить ее ТРИЖДЫ, потому что я забывал пинкод и забывал куда записывал пинкод. а однажды я даже забыл свой адрес.
0	я тогда была еще отвратительнее, чем сейчас и жила на флуоксетине
1	Прочитала, что Ламотриджин повышает частоту суицидального поведения. А ведь по факту это самый часто применяемый нормотимик. Бля. Стрем.
1	помните, росомаха в последней части был такой болезненный и побитый, потом сделал себе инъекцию зеленой штуки, воспрял, начал бегать и всех крошить, а через 10 минут действие лекарства кончилось, и он снова стал дряхлым и хромающим?  вот у меня такая же ситуация с сальбутамолом
1	Я хочу домой и спать нереально. из-за кветиапина ядолжна была уже привыкнуть
0	Год назад я попытался купить прозак, не вышло. Сейчас смог купить единственное что нашёл без рецепта. Слабо, но вдруг будет толк
1	У меня такие странные мышечные ощущения от паксила кстати бывают. Может у феназепама тоже бывают такие побочки
1	из-за сероквеля худею с немыслимой скоростью, из-за **** толстела. что со мной блядь не так
0	Забавный факт, флуоксетин и большинство антидепрессантов выводятся потом/калом/мочой А также СПЕРМОЙ КОНЧАЕШЬ ЧАСТО В ТЯНКУ/В РОТ ЕЙ= ПОДСАЖИВАЕШЬ И ЕЕ НА КОЛЕСА
0	В идеале кетонал, ибупрофен, суарон, баралгин, но-шпа, цитрамон, лоперамид, прокладки, пластыри. Иногда что-то заканчивается, не сразу докладываю)
0	Очень видна разница межлу сероквель и сероквель пролонг
0	лил пип умер почему то посмотрев всего интервью с ним я подумала что ему не так много осталось по психологическим признакам и количеству таблеток а именно ксанакса
0	А расскажи, пожалуйста, какие симптомы вообще у этого? У меня лет пятнадцать назад он был, уже не помню что там и как. Сейчас одно лёгкое как-будто бы заложено, уже несколько дней и дышать тяжело. Списывал на астму т.к. раньше от этого сальбутамол помогал, а теперь нет(
0	закидываю 4 таблетки ксанакса и чувствую себя героем
0	У меня аллергия на пыльцу,пыль,кошек и т.д. Единственное что помогло,спрей для носа Фликсоназе.
1	Блин, у меня такое ощущение что Велаксин меня бросает в гипоманию
1	@modern___myth алпразолам (но если слезешь с них, то, возможно, единственное живое, кого тебе захочется убить, будешь ты сама)   З.Ы. - а ещё на него нужно рецепт :(
1	от сероквеля сплю по 14 часов и все равно хочу спать спасите
0	лучшие годы, бесспорно, те, когда паксил можно было купить без рецепта
0	нам всем роботы будут выписывать прозак
0	душою я с тобой; и в Мск я с тобой; и со мной всегда обезбол, успокоительное и имодиум, не сцы.
0	украинский народ рад изменениям в инфраструктуре,в полетах за рубеж за 150 евро.А принцип про ложечки нашлись,а осадок остался,так давно испытан на лохах,что пора умнеть.Я,как предст. укр.нар.,заказываю им юлю с ее рекламой и тамифлю в Штатах.Но ее не заказывал Коломойский？
0	Ты ещё не пробовала Фликсоназе? Я планирую весь твиттор спасти от аллергии)
0	Паксил кончился и депра возвращается Я не хочу к врачу Я хочу таблетки сука
0	бля девки охуенно переживешь на самом деле реально рабочая схема я 2 недели ебашила флуоксетин запивая его пивом ходила как овощ с трясущимися руками и вот в итоге видите кем я стала охуенной чикулей на всех поебать пацаны ебать+сосать
1	@Faustovsky_ В наличии и под заказ, чуть что, пропадает аппетит. В прошлом году полгода насильно еду в себя пихала. Так что теперь не парюсь лишними см и кг, главное, что пожрать охота. А ведь это и аппетит к жизни, что важнее для жизни) Метформин не помогает наладить углеводный обмен?
0	она была в отделении 4ч:эуфиллин,метипред 250мг,беродуал,пульмикорт не помогли и пришлось перевести.чувствую себя виноватой,тк не помогла
0	у нас было 2 пачки бисака, 75 таблеток фуросемида, 5 упаковок флуоксетина, пол-солонки турбослима и целое множество различной хавки на зажор всех сортов и расцветок, а так же марганцовка, энергетик, пинта чёрного кофе и сижки. не то чтобы это был необходимый запас для похудения
1	Чуть не откинула кони, то ли из-за диеты, то ли из-за флуоксетина о.о в полуобморочном состоянии могу дойти только до пары комнат.
1	уже ловлю приходы от сальбутамола
1	сейчас чуть не сдох в горле запершило кашлять начал думал все пизда приступ а симбикорт высоко поставлен
0	В Лос-Анджелесе задержали наркодилера, продавшего Мак Миллеру поддельный оксикодон с примесью фентанила
0	@SvobodaRadio в США, от осложнений гриппа ежегодно умирает около 35 тыс человек, им тоже Тамифлю  не завезли?
0	бггг в аптечке есть лоперамид, если что))
0	Fancy Bears обнародовали информацию о том, что пловец Майкл Фелпс принимал габапентин.
0	Случайно купила ламиктал дозировкой больше чем надо( Развлекаюсь как могу
1	Вчерась пережила шикарный приступ околоастмы. Накрыло возле яшки, плюс толпа людей на переходе, а я одна и мне страшно. Даблкилл. Трясущимися руками расплачивалась за сальбутамол в аптеке и запшикивала легкие. И как жить в этом газовом аду зимой?!
1	- лекарства-убийцы (талидомид, левомицетин, стрептоцид, метаквалон, Фленфлурамин, прозак, парацетамол, тимеросал) - расширение показаний для операций, имеющее в основе финансовую выгоду (тонзилэктомия, удаление вен, кесарево сечение и др)
0	Йуля:Йя устрою вам зарплаты,медицина это моя тема!Тамифлю и скорые,вспомните
0	срочно нужен кто-нибудь кто бы сделал мне чай, купил таблетки (включая ламотриджин) и помял шею т_т
1	Интересные сведения.Я принимаю 2р в сутки метформин и инсулин продленный и короткий
0	На новый год я хочу: - алпразолам - блок каплей от насморка - флемоксин солютаб - пару пачек витамин - огромную упаковку линекса - блок панкреатина - ящик глицина - несколько спреев от боли в горле - вкусные таблеточки с эвкалиптом
0	Когда заварила своему мужику чай с ксанаксом
0	Он даёт приемущество если ты не астматик. А если астматик, то доводит до уровня здоровых людей. Я астматик, и мне можно про венталин и сальбутамол не рассказывать.
0	Влюбилась в nedonebo.  Досвидания, я за флуоксетином.
1	Выпил ксанакса Приспал, и мне приснилось, что я президент России Недалёкое будущее, лигалайз – всё, как вы просили Нога затекла, ссать охота, зато настроение стало ощутимо позвонче Я люблю Россию, Россия любит меня, мы поможем друг другу кончить
0	Интересный медицинский факт: если спутать лорагексал с лоперамидом будет очень весело :D
1	Флуоксетин, усиливающий действие этанола - отличный выход для нищего студента в депрессии, желающего напиться одной бутылкой пива. Работает!
0	Да ей водку вроде и нельзя. Самое время для паксила. Скажи же, ну? :D
0	Когда третий день без паксила.
0	Для экстренных случаев мне и моим родным нужен алпразолам (ксанакс).  Возможно релиум, валиум, трамал в качестве альтернативы.
1	Никогда Слышите Никогда не пробуйте жевательный лоперамид в таблетках, я не знаю что там в составе, но я блевал дальше, чем видел
0	Но компания оказалась порядочной, и создала фонд на 100 млн.марок, которые должны были идти детям пострадавшим от талидомида. По разным данным на начало 90-х было выплачено 500 млн.маррк.  Ведь всем этим детям в течении всей их жизни нужен дорогостоящий уход.
0	стволы деревьев - олицетворения туловища потребителя флуоксетина.
0	Лучшее лекарство для беременных и кормящих матерей   Как бы то ни было, талидомид был зарегистрирован в качестве анк
0	-в носу вирус=серебряный ХХХХХХ=? 10 дней антибиотик Ципринол - 500 мг=недорого=Ципрофлоксацин-=инструкция -=умереть не встать
0	Ура! &lt;зачеркнуто&gt;через баклофен начинает ощущаться трава&lt;/зачеркнуто&gt; через гадскую псевдогриппозную хрень начинает ощущаться алкоголь
1	64. вообще, побочки проявляются по-разному, но есть странные пиздец. типа мыслей о суициде. это меня, кстати, и доканало до того что я закинулась пачкой флуоксетина в желании сдохнуть, вот это охуенные антидепрессанты ниче не скажешь. но отсутствие аппетита все же класс
1	затравка: флуоксетин подавляет голод ожидание: всё точно так же, просто голод приходит медленнее реальность: не хочешь есть не хочешь есть не хочешь есть ХУЯК ЖИВОТ СВОДИТ ТАК ЧТО ХОДИТЬ НЕВОЗМОЖНО ГОЛОВА КРУЖИТСЯ ЕЛЕ СТОИШЬ НА НОГАХ
0	Кофеин состоит из углерода, водорода, азота и кислорода — так же, как и кокаин, талидомид, нейлон, тротил и героин. Приятного кофепития.
1	Я поняла, это отсутствие паксила. Я как белка-истеричка щас, кидаюсь в разные стороны и везде ОХУЕННО (кроме Собчак)
0	сижу на месте в нк,где чуть больше года назад умирала от флуоксетина,запитого водкой
1	Блять. Ксанакс и рогипнол закончились, не могу уснуть даже под блистером феназепама, мда
0	@avoskresenskay2 @anyamerkulovva о, триттико давно принимаешь?
0	Интересно, на каком конкретно прозаке сидят все эти пропагандоны позитивной психологии?
0	@valerieisdead рэпует с автотюном ебёца с сеалексом
0	@muuduckk Кстати о золотом, Паксил например стоит 2к нынче  откладывать не в плане копить, а отложить определённую сумму дабы знать для чего она тебе, у меня там в кошельке отдельный мир отложенных чётко по предраспределению денежных средств 😂
0	Точняк, она под ксанаксом здесь
0	у меня есть сальбутамол если что))
0	@TIMFR0ST могу посоветовать хорошее лекарство при орви поставит на ноги очень быстро. Правда оно дороговато, но очень эффективно 😘 "тамифлю"
0	так покупай пароксетин, а не паксил, он в два раза дешевле, если не больше
0	паксил - когда терпеть эту хуйню уже нет сил
0	Да и в печь его, GSKшный Вентолин намного лучше, главное чтоб не подделка.
0	сейчас придется покупать небулайзер за 3 косаря и сальбутамол, чтобы нормально дышать смочь и уснуть хотя бы сегодня
0	донт @ ми просто джозеф действительно ненадёжный в этом плане элемент а вот сьюзи солнышко и лучшая женщина терпеть такого долбоёба ширяющегося сеалексом в старости)))))
0	Дима позови жрать флуоксетин с эссой
0	В полночь ты понимаешь, что флудрокортизон,флунизолид,флутиказон,флуметазон и флуоцинолон совсем разные вещи,а утром их надо уметь различать
1	Периодически за день случались такие эмоциональные качели, что Конни-Айленд не снилось Но в целом паксил хорош, держит крепко Без него был бы пиздец кромешный
0	Реклама в перерыве матча ЦСКА-Спартак такая жуткая, что мы скучаем по Сеалексу
0	я кстати не знаю почему флуоксетин не запретили ещё (если ты про него) хх
0	Вчера был соблазн перед сном снова выпить алпразолам, не стала и уснула сама довольно быстро. Прогресс!
0	Я счас резко поняла что меня уже бесят все эти мемы на тему ксанакса и глицина  Тип Хватит.
1	@nightbvrd но лоперамида много нельзя 💦 он отключает кишечник насовсем 💦💦💦 а если там вирус, то 💦💦💦💦💦 смекту или угля надо похавать
0	На прозаке, когда есть. Или на флуоксетине местного разлива
0	в больнице перестали выдавать бесплатные лекарства  хорошо что флуоксетин дешевый и мне подходит
0	Мы с вами побежим - устанем и выдохнемся одинаково. Но у меня еще спазм легких начнется. От вентолина он прекратится. А в остальном у нас с вами все одинаково будет. Вентолин не предаст мне сил и не откроет второе дыхание.
1	За выходные долечилась, убралась в квартире и в клетке у крыс, съездила на дачу, сходила в магазин, приготовила еды и СРАЗУ после готовки помыла посуду. Флуоксетин заебись!
1	Сонливость от Сейзара тоже была, кстати
0	@Faber_33 Дякую!  Не, я ципрофлоксацин пил. Обычные широкого спектра.
0	ты цен на тамифлю не видел
1	и до лета надо похудеть поэтому мкц и глюкофаж снова будут помогать😊🙏
0	очень хорошо себя чувствую после 4 таблеток флуоксетина
0	Флуоксетин православная вещь. В позапрошлом году обеспечил им себе счастливое лето. Кайфовые были времена
0	Как обычно приняв солидную дозу прегабалина-рихтера, Пастор тот час же одел маску Абсолютного-Крокодила и запустил неуправляемые слова Иного Бога прямиком в гниющую планету "Агрика".  Они охуели..
0	Левотироксин - это т4, а нужен ещё т3 (трийодтиронин), который не продаётся. Конверсия из т4 в т3 у больных гипотериозом как раз нарушена.
0	Кроме того, в кошельке постоянно ношу каптоприл и метопролол, тоже по пластинке - это я готовлюсь к старости.
1	Но у меня нет МДМА. Есть только пара припасенных капсул с Прегабалином. Впрочем, почему бы и не да. Голова-то болит совершенно скотски.
1	Аааа, какой кошмар( Как у меня от метформина, не усваивается В12(( Да, эти лекарства одно лечат, другое калечат(
1	@VStativ @AlenaSvetoch и кстати - на прошлой неделе купила наш заменитель серетида - сердце заходится просто!! А от французского препарата было норм! Ну и покупала бы францию скажете вы. нет такой возможности! Его просто нет в аптеках! А если есть у меня на него денег не хватает!
1	Глаз правый мутно видит, я не знаю что с этим делать, тетрациклин закладываю, ципрофлоксацин капаю, антибиотик пью.  Но глаз тупо перестаёт видеть.
1	первые несколько дней на велаксине все было как и до него на прозаке, и тут В КОНЦЕ РАБОЧЕГО ДНЯ МЕНЯ НАКРЫЛА, добралась домой не помню как
1	феназепамом дознулся под все это дело с блевотней постоянной. на очереди алпразолам. в будни вернусь к вальпройке, от нее только внутренности в ебучий ужас скрючивало
1	Моя мама полгода пила флуоксетин, назначенный неврологом (в России неврологи имеют право выписывать психоактивные препараты) и была вполне несчастлива. Личный опыт - дело такое. Ошибка выжившего, все дела. Есть официальные исследования и доказательная медицина.
0	Одно из преимуществ ламотриджина - после физической нагрузки мозг не делает «азаза сдохни сдохни», а нормальная реакция на нагрузку
0	когда я уже начну покупать себе флуоксетин вместо пустырника
1	Сформулировал в диалоге опыт от флуоксетина, не могу не поделиться: Флуоксетин дарит чудесный эффект похуя. Не злого и отстраненного похуя, какой бывает и при дерьмовейшем настроении, а благостного, живого, конструктивного похуя. Это похуй не отрицания, но сияющего спокойствия.
0	Вам Соловьев как красная тряпка быку. Набираете в поисковике "тамифлю инструкция" и читаете, что это протививирусное лекарство для лечения гриппа, причём проводились испытания. И, кстати, когда у всех на устах был птичий грипп, для лечения рекомендовали именно тамифлю.
1	Побочка от имодиума: тошнота.  О Х У Е Н Н О
0	Блять, полисорб (!!!) рекламится в твиттере. В качестве промо использует гифач с Биллом Мюрреем. Это как «насколько нужно быть одиноким, чтобы читать Твиттер имодиума»
1	15) На прошлой зимней олимпиаде большинство лыжников приехало со справкой о том что у них якобы астма. Сделано это было для того, чтобы легально принимать сальбутамол (то же что и я принимаю в ингаляторах) который расширяет объём легких. По сути допинг для здорового человека.
0	@dojdizmujikov Вот и я про что. Я на той неделе просто про флуоксетин писал задачу и читал все про него
0	@Tarnaya_Fabrica @Psikhonaft Борьба и борцы. Не вызывает одышку. 7ми месячный марафон. Вы мою теорию рассматривать наврятли будете. Выход через кбд и тгк + прегаболин. Потом работа с психикой, которая не хочет воспринимать что она не в теле супермена. Один зп заменять другими? Да 👐
0	Утро начинается с работы и завтрака.  Причем завтрак у меня, конечно, как всегда: шипучий витамин С, витамин B + витамин Е, флуоксетин, ламотриджин, эреспал.  I'm lovin it.
1	7 моих смертных грехов: 1. не спать до часу ночи 2. не спать до 2 ночи 3. не спать до 3 ночи 4. не спать до 4 утра 5. не спать до 5 утра 6. таблеточка сероквеля 7. проспать нахуй всё https://t.co/tf4WbPOINr
0	Итак,давайте разрешим вопрос: что говорит Техник в песне "Xanax" между фразами "нужен ксанакс" и "или игра с самим собой"
0	И нет бы взять и отказаться типа сила воли и все такое, но я не могу Если есть деньги я лучше спущу их на какую нибудь хуйню Бухло или тот же флуоксетин к примеру
0	Звучит отлично, но мне прописали паксил
0	Блять кто бы мне раньше сказал, что на одном атараксе (паксил ещё не начал действовать по идее) мне будет НАСТОЛЬКО более лучше, я даже блять не знаю, что бы было.
0	Лорик вбила себе в голову что Сибутрамин спасёт мир. У меня с экстрактом Эфедры - полный ноль! Только жесткач, только хардкор! Только капуста свежая с грудью куры. И финики на сладкоэ. Но, блин, всего 12 кг за три месяца! Эт вам не молодость.
0	@raakkillie @hey_marla А мне шота даже прозак не помогает пол года в этом дерьме  Пиздец надо же так было свою психику угандошить
0	Ещё ципромед в нос можно, тоже весело
0	двадцать таблеток флуоксетина за 36 рублей !
0	@Alshtil22 @varlamov Проще имодиум выпить.
0	@o_ghost2039 Я прекрасно помню как тогда работали в медиа пространстве.  Подняли настоящую истерию вплоть до того, что «в Москве гриб - хоронить не в чем, ночью трупы вывозят, только Тамифлю спасёт от смерти»  Вполне может статься что-то ВИЧ. Является такой же пиар компанией.
0	Блять, вспомнил как я выпил пол бутылочки пива, когда сидел на флуоксетине Ебааать я в говнище был..
0	Таблетки таблетоньки таблеточки осенний набор флуоксетин подешевел
0	У меня в Китае с этим постоянные проблемы. Уже даже на воду грешу. Приходится с утра закинуться смектой, лоперамидом и альфа нормиксом, тогда хоть по улице ходить можно спокойно и в транспорте ездить, не боясь обосраться (простите)
0	Шаверма на рынке Восход не рекомендуется к употреблению без таблеток Лоперамид.
0	@northgender Питер 👌 Мем ещё в том, что тот же сероквель пару недель ждали, а потом выяснилось, что его нет нигде, и по заказу просто не позвонили :) Вот ща опять ждём квентиапин Уже раз четвёртый  + дохера аптек обшарили
1	@shizoWizard это все тот же велафакс, я по любому буду валяться пару часов без понимания реальности
0	Привет. Запоздало влезу в разговор. Пароксетин я покупала за 300 рублей на сайте аптека.ру. Заказываешь и тебе привозят в аптеку у дома.
0	(19) Кофеин состоит из углерода, водорода, азота и кислорода – так же, как и кокаин, талидомид[14], нейлон, тротил и героин.  BOY WITH LUV #BBMAsTopSocial BTS @BTS_twt
0	@blast_all_rr если я диарея, то ты  лоперамид
0	Черт, детская астма даёт о себе знать. Здравствуй, ингалятор с сальбутамолом.
1	опять начала тафен, опять восхитительные ощущения разлитой в носоглотке кислоты
0	Удар по безопасности государства )) срочно открыть аптеку на первом этаже , имодиум со скидкой
0	Первым же курсом - ципрофлоксацин? Если так, то нах такой специалист.
1	Ну и отлично. Не помру от повышения вальпроевой кислотой риска суицидальных мыслей, так помру от токсичности ламиктала.
0	Оланзапин - это действующее вещество
1	я не понимаю, за каким хуем мне повысили дозировку атаракса, если я чуть ли не прямым текстом сказала, что говно залупа ещё и феварин выписали если ко мне тревога вернётся из-за того, что паксил пить не буду, я ему глаз на жопу натяну
1	Остаточная расслабленность тела весьма приятна. По идее тяга от прегабалина может быть до 18 часов
0	@viziare я как-то резко проснулась разбитой и никакущей и температура весь день поднимается, я пока в растерянности :(  Все советуют тамифлю
0	Депрессия прогрессирует истерики становятся регулярными нервные срывы один на другом чота один прозак уже не помогает
1	@hujonch испытывала подобные чувства, когда на жестких сильно похудела, и все говорили что это обменка хорошая и что я ничего не делала. и все толстые такие:это гены. а ты такой не жрешь еду, пьешь флуоксетин и такой: ага ага, гены
0	«Альвоген» начал выпуск первого непатентованного эквивалента капсул Тамифлю в Соединенных Штатах (@ABN_Newswire)
1	1959 -талидомидовая трагедия:беременные,употребляя талидомид, списали своих детей в инвалиды,8-12тыс детей родились с тюленьими конечностями
0	Судя по действующему веществу, это аналог Тамифлю, т.е. даже не фуфломицин. Однако, я бы не стал и ограничился местным иммунитетом: увлажнение слизистой, проветривание помещения.
0	Беталок ЗОК продажа в интернет-аптеке Pills Therapy -
0	@Crousor - мой личный сорт флуоксетина
0	Заказал 50гр флуоксетина и 50гр бупропиона в чистом виде на алибабе. На почте ждать майоров?
0	@onlylear когда сильно заебывает- похуй на 'перебор'.Можешь с прозака начать. В Украине покупала, там пару лет назад можно было все достать
0	Ципрофлоксацин устойчив к микробам. Какой смысл?
1	@vrodeinna раньше мы покупали Баклофен, не знаю, продаётся ли сейчас. Но вещь чумовая - сначала ты гиперактивный, потом ходячий труп.
1	у меня это кветирон - принимаешь и отрубаешься без шанса проснуться часов на 10
0	феминитивы подвез, это все от ксанакса
0	Ух бля, знатно провел время, бесплатно пожрал в яме пасту с креветками, весь день триповал на ксанаксе, не жизнь, а рай. #ямакруто
1	От этого алпразолама адские отходосы. От ксанакса таких нет.
0	@skoozams Димиа (раньше) и сейчас видора микро + венлафаксин
0	Ты смотрел фильм нация прозака?
0	Судя по всему, не только Аддералл, но вообще все стимуляторы, которые невероятно нужны людям с СДВГ, в России запрещены. Огонь.
0	Апдейт по теме. Я уже писала, что эритромицин был нужен мужу от простудной зубной боли.Короче, он так и сказал тетеньке в аптеке, и она посоветовала ему ципрофлоксацин 500мг. Он еще дешевле эритромицина, тоже рецептурный, но она продала его ему без рецепта. Помог с одной таблетки
1	БЛЯ сейчас у подруги на балконе встретила упаковку флуоксетина, первая мысль: сцапать 2 шт, чтоб не видно было. когда она вернулась, сказала ей, и она убрала. по чувствам беспомощность, злость, грусть, разочарование, бессилие
0	Подумаешь - оксикодон. Сестрёнка Вильямс на нем постоянно торчит и олимпийские медали выигрывает.Правда, до 45 лет не доживет
0	1\2 таблетки кветиапина. Если хотите быстро заснуть, то на голодный желудок. Гарантированный сон на 10-12 часов.
0	И тут короче батя с другой комнаты как заорет: "Воспользуйся сальбутамолом, господи. Даже отсюда слышно то, как ты тяжело дышишь"
1	Аноны, как кончить под антидепрессантами? Я скоро стены ебать начну. Пью пароксетин, если что.
0	Попробуй сменить препарат. Скажем на эзомепразол. Но естественно консультация гастроэнтеролога маст хэв.
0	ВО МНЕ ПЯТЬ БУТЫЛОК ВОДКИ КСАНАКС СКИТТЛС
1	Ночью подыхала на 120 ударах, закинулась метопрололом. Сейчас 64 удара и я тоже подыхаю. Что за хуйня
1	@Alexxxjaster Эутирокс давал мне нормальные анализы  какое-то время,  но оставались симптомы. Потом приходилось повышать. Постепенно с 25 у меня доза выросла до 100. При этом самочувствие ухудшалось.
0	мне кажется наша физичка сидит на оксикодоне
0	Проверяю работу паксила, читаю лену миро, жду выбесит или как. Не только не бесит а прям захватывающий проект. Интиресно среди этих мужиков есть хоть одна лена?
0	объебаться флуоксетином сейчас или после школы?
1	Мониторьте своё состояние внимательно, Саша, что не так - сразу к врачу. Иногда АД меняют. (По себе знаю, от Венлафаксина эпично блевала, не смогла пить.)
0	Собрано 482₽, нужно собрать минимум 4500: Ламиктал 100 мг 1600₽ Корм 910₽ Стерилизация Сажи — 1500, а лучше 2500, чтобы у хорошего врача (с которым тюленя откачивали)
0	Увеличивать дозировку паксила или нет, вот в чем вопрос
0	- Помнишь, как я нажрался габапентина, а тебя тоже ебнуло?
1	@crazy___fan Я каждый день забываю "Тафен" капать, придётся что-то с этим делать.  А вот "Ирифрин" сука поганая, ужасно жжёт глаз(((
1	Кстати, циклодоша та ещё беда. Из как минимум 3 моих хороших знакомых тупо быстро и резко на моих глазах чисто слетели с катушек и необратимо деградировали. И баклофен ещё. Эти два препарата я считаю абсолютным злом.
0	хочешь, я тебе накидаю ссылок на хорошие исследования, в которых была доказана эффективность осельтамивира?
0	@stevep307 Без них чаще с давлением маялся, тохикардией, мигренями. Сейчас почти не бывает. Престариум пью и беталок :) Как дед
1	Аххах это как я принимал триттико, меня врач невропатолог спрашивает, вам лучше я говорю нет, она что совсем? Я говорю ещё хуже)))). От них по утрам тяжело вставать оооооочень тяжело.
1	Судмедэксперт почти не ест. Гэвин сам не страдает переизбытком аппетита, в основном из-за флуоксетина, но систематически берет кофе и какую-нибудь булочку в кафетерии. Ричард берет только чай. Обед, как Рид узнал из сплетен стажерок, тот тоже не носил. И жил на чае с 8 до 20.
1	Под ксанаксом сим действительно успокаивается, даже слишком. Он долго тупит перед тем, как выполнить действие, потому что сильно залипает. Иногда его вообще рубит спать.
0	Такой маленький а уже под ксанаксом
0	В кабинете на столе — кокаин и баклофен, Это не путинский рэп, а холодный член!  The Cold Dicks — Яushn (кавер на Ленина Пакет)
0	@showmeurf3ar если не страдаешь слишком слишком низким давлением, заведи пачку метопролола на случай панатак. А лучше скорее ко врачу.
0	прерванная жизнь. смертельное влечение. битлджус. призрачный мир. оно. донни дарко. нация прозака. красота по-американски.
1	Детишки, по возможности не мешайте редбул с парацетамолом, лазолваном, эргофероном, прозаком и новопасситом. Меня снова вмазало((((
1	аддерал больше не могу принимать ибо если меняешь дозировку (больше или меньше) то становишься ненормальной и вообще в рф незаконно
